Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Liberia,LBR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.37640732,33.97312362,42.35727077,36.05768717,67.62166109,59.09090622,82.44623771,74.96314639,34.3924971,15.26468326,19.13900901,21.80729775,32.91270489,34.57949136,28.43219148,19.46902738,21.41663407,24.28419199,26.01102941,28.72532815
Libia,LBY,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.67623702,33.83142189,30.58903679,28.24474925,27.03521621,29.17602996,28.65353038,26.78634532,19.36901585,20.22054417,31.55800429,26.54069767,44.76779948,57.31707317,63.75596089,63.71684315,73.55965539,72.69901227,72.5073857,59.23600739,65.6049745,54.82944514,74.62245886,70.43373349,47.01432665,39.96666073,26.13844503,49.94236451,56.94907682,64.37081654
Santa Lucía,LCA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
América Latina y el Caribe,LCN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,11.12472302,10.91220899,9.470750924,11.78252224,10.1905281,10.83124913,10.3266936,9.829453005,9.87223494,10.23090131,10.59332534,10.42192837,10.9961471,12.27046168,13.76143287,12.45067977,12.67313877,13.24176932,12.66382001,13.58032745,14.17004606,13.59376511,13.61433958,15.93480522,16.6144097,16.35549785,14.88060731,15.35686065,16.75871675,17.22010495,17.24870611,16.06260093,15.91005812,14.82443991,15.1823233,16.69807306,17.43175113,16.74915382,16.13898922,17.6407981,18.79199877,18.58296004,21.40357982,22.81214914,24.06890068,23.9978141,24.00817899,23.24186445,23.37732319,20.03584699,21.55624866,22.66945751,21.97516506,21.16391479,20.21389824,20.99152885,21.38340318,21.55980536,23.18085917,22.61445691
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.75441771,23.82318107,21.20565964,21.00592793,23.11099852,25.1594882,25.75239834,27.44785551,29.10658368,24.59379601,28.24152348,26.90898959,26.08569116,25.58269848,25.06283288,21.84835914,21.23084118,22.03832675,24.43665052,23.22969597
Países de ingreso bajo,LIC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17106546,19.34328512,19.57149935,19.10140154,18.72879085,19.16096763,21.23206997,20.31307473,21.52553977,21.8765194,25.51611041,26.13922061,26.12272378,27.64782236,,,,23.66943683,,,,,,,,
Liechtenstein,LIE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,29.95324989,27.53754368,27.79267364,25.75680754,24.61552213,25.90301831,22.37015713,20.46032976,20.62144257,18.39247542,25.45374707,24.61209964,22.32570342,24.34796783,26.43136595,27.48993491,29.04678343,33.8149257,34.77088949,33.71065341,32.21849775,30.45938474,27.3564562,26.32873085,28.8040014,26.01200924,23.71819874,25.19227543,26.07643863,27.26020382,30.18080451,28.7410869,31.77037408,33.80100688,33.8128838,35.59762913,34.97333778,36.53811808,36.24381868,35.48370472,39.01570089,37.33118848,34.9133302,34.65350283,35.33090273,32.33687299,30.12852709,29.11499969,24.8414871,21.32836624,19.55232026,20.89683873,19.81648178,20.3203983,21.08876229,21.01310319,21.17398379,21.83146528,22.9179322,23.12402725
Países de ingreso mediano bajo,LMC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,10.91900047,11.03572012,9.61440872,10.33517609,10.17356197,10.21596737,10.73176287,10.48442895,9.93377089,9.728526871,10.23958953,9.87316621,10.14437696,12.03970722,14.70663197,13.27699357,13.53298523,14.28933454,13.12514542,14.80513821,15.59205125,14.00730172,12.78573331,12.49555809,12.79649511,12.04392392,10.91406793,11.64917466,12.33105813,15.43909225,15.87929909,17.37822507,17.47678116,17.70023969,18.30088987,20.54878575,20.63607156,21.74220364,20.3227976,21.49955764,25.56680003,24.06987852,23.97661817,25.04706999,26.8960259,27.97454471,29.2295961,28.40470237,30.14430278,25.58746088,28.03672087,29.53160011,28.92828181,27.89031601,26.76241059,24.01344655,23.12138105,24.17598304,25.78084081,24.65082024
Ingreso mediano y bajo,LMY,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,9.364389811,9.236298877,8.37926153,9.248691704,8.821404768,8.615856117,8.753222791,8.339332152,8.349716664,8.245187361,8.640781341,8.831302707,9.314641203,10.97675658,13.01870086,11.54976766,11.70594933,11.74546295,11.25957698,12.6562924,13.20495133,12.84170388,13.78208938,13.89247187,14.31682044,13.5806353,12.58716076,14.86535501,16.21982216,16.6012006,17.06702524,16.93067418,21.74827737,19.92966142,20.34293466,20.86091274,20.80161482,21.97495973,22.6958818,23.8030443,26.38897911,25.17164385,26.35593028,28.06620888,30.15719286,31.42562479,32.16746847,31.19931386,30.93152084,25.59282103,27.37515417,28.00648869,27.26669794,26.33330958,25.50928585,24.27660689,23.31621882,24.06756393,25.50399997,24.54546229
Lesotho,LSO,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,11.74089069,12.54901961,14.3812709,14.88095238,15.3638814,15.56122449,10.86419753,12.04819277,12.07564365,13.58234295,12.21995927,12.79707495,16.07717042,14.26872771,13.65853659,14.46654611,17.91277259,11.89767995,17.25625539,22.10397053,21.00565308,19.29133858,,,,,,,,,,,,,,,,,,,,,,,,,,52.18955349,53.17043528,43.94768547,41.48084005,46.94164243,40.99377703,37.39103738,37.25309457,42.6642139,44.70187212,45.53174813,49.7258634,45.16940722
avanzada del dividendo demográfico,LTE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,7.595760671,7.138569315,6.334056618,7.394969185,6.717983923,7.872029114,7.492299141,7.168742252,7.510446887,7.653017298,7.880903652,7.898167368,8.32311915,9.610156343,10.9650422,10.55833934,10.62147421,10.48864312,10.46111593,11.36273805,12.39015882,12.99855936,14.48085224,14.44799804,15.12950325,14.23323403,13.61974667,16.50069944,18.19287061,17.55463345,18.2169893,17.97004235,26.34371414,23.27287181,23.33033645,23.23378304,22.55874454,23.68685289,24.53566766,26.7813101,29.19160385,28.68404519,29.64490715,32.24977005,35.11687051,36.66114343,37.66615734,36.84734617,35.98802148,30.46796807,32.64770378,33.27634745,32.72368276,32.02465367,31.61469947,30.81100291,29.54223731,30.01999842,30.68217337,29.46467244
Lituania,LTU,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.16181583,41.9533878,44.97404336,39.12759189,32.41815873,38.59393142,44.09702212,47.40378474,46.22098408,48.77135803,55.12967803,57.03745487,51.64121163,57.62132699,51.78930078,63.94235851,72.88100891,78.22662823,78.66857331,72.27042519,68.77764073,67.58738306,73.59516374,75.24534101,77.4512028
Luxemburgo,LUX,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,88.06702456,87.33536148,82.12119167,88.51089291,101.692075,91.6247388,87.31500222,86.06128315,83.00642146,90.08840574,87.7072265,85.85085176,88.1860613,89.40867876,100.1624651,107.4600204,98.34068487,95.60288574,97.13806441,99.86153285,97.80076099,97.69553601,96.70785695,96.9689655,100.1809807,102.475306,106.524282,115.8470042,126.1785362,130.8296156,148.4849077,147.4394631,141.9646116,138.9002279,153.0357366,161.6764088,176.2468904,182.8880011,187.1118807,164.0695066,174.52309,177.9896562,186.4443074,190.6285823,212.6070994,221.1965864,213.0356929,217.6213606,211.5590487,208.7527498
Letonia,LVA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.58254478,40.45685229,39.7392799,39.27539293,35.06737923,36.82928763,38.05071735,36.58497077,36.1155612,39.00370771,43.08169602,39.8424561,38.32263579,39.36515411,42.36420923,53.45117967,57.88302622,61.1077677,59.93492936,61.16537598,60.27961215,59.61131435,61.62623949,61.4162033,60.12825324
"Región Administrativa Especial de Macao, China",MAC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,111.7362887,113.6064986,115.3890601,106.9144499,109.4736842,111.2290179,107.1029267,105.2048059,99.0323205,92.37381677,82.68503998,76.70117353,74.0927864,74.51518576,74.57746603,74.50792878,74.77507621,76.86034855,89.97552746,91.88201323,93.88875667,93.44479265,95.28615167,84.8594021,78.99406784,79.31022784,80.11206485,78.92014207,87.79032308,90.67359273,91.10575944,90.63795176,84.9363223,77.91299594,76.08714823,79.94245424,82.79045396,83.50219707
Isla de San Martín (parte francesa),MAF,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marruecos,MAR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,23.57163466,21.75397217,18.02026579,17.92221374,19.49014908,18.16353887,18.96125309,17.90347691,18.48384174,18.37761784,17.63698117,16.9533203,18.57399871,20.836714,27.55664878,22.47287908,17.91505336,16.8959627,16.37088878,17.01013813,19.33593407,22.67121087,21.60473912,22.75469821,25.6341793,25.5132263,21.88236768,22.48125303,24.99654686,22.5549373,24.55932051,22.31876775,22.17215462,22.0607515,20.93850146,22.67322004,21.83597496,23.92411787,23.40380419,25.15436795,26.78743166,28.20916613,28.91761426,27.503777,28.10759913,30.91915923,32.7553598,34.57168008,35.74235068,28.00317442,32.23301862,34.70003427,34.9295479,32.77764352,34.63240888,34.80004049,35.35153455,37.22382401,38.77747836,39.10925406
Mónaco,MCO,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República de Moldova,MDA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.12602406,55.32825516,53.20011551,45.01953659,52.3183764,49.60011381,50.05504282,52.46389652,53.3131902,51.19391234,51.16358494,45.25633686,45.58047352,40.81874861,36.87212252,27.82961354,32.54045693,31.13285051,32.09261325,31.17069499,31.89545137,32.30911536,31.09876186,30.13870506,31.40660311
Madagascar,MDG,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,10.03018418,14.60474932,13.7550293,12.78044807,13.30279745,13.21170446,17.29471531,17.51425288,17.75033878,18.10926966,19.16033769,14.44466833,14.26297439,14.24785577,15.52616125,15.85951839,15.16374184,16.44499126,17.15103831,14.57538181,10.66534596,8.889827714,8.46237429,8.149204323,10.74977453,9.894803596,9.845295981,14.13963752,13.58430619,15.35615436,12.87027078,15.97244826,14.496154,13.80969254,20.01980217,20.98689761,17.02486156,16.14294254,16.41237559,18.34662007,19.11966845,20.07024942,21.81557441,13.69416282,19.45730646,24.31938611,27.48691378,27.79620714,27.70720057,20.3758291,21.87438119,22.71963584,21.78068615,23.27216114,28.28190762,28.39063871,29.09256628,30.90263172,28.68196588,26.59677097
Maldivas,MDV,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,153.5433562,166.3635019,159.7969159,132.6306107,77.16645078,71.64488259,68.07510349,78.71508637,75.85530938,79.19365005,85.45299645,76.9300862,78.02659338,67.1285872,77.7358717,,,,,,,,,,,,,,,,,,,,91.29412747,78.35526628,71.97919762,72.30379571,70.12943355,69.02336729
Oriente Medio y Norte de África,MEA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,32.00154027,34.35056258,36.06449716,49.60831152,47.52088239,46.82184649,42.51708427,40.68265513,37.07007193,41.12692094,42.52016123,39.66311496,34.67647579,30.02822449,28.64042914,26.70301215,21.44732115,24.97094038,24.49092395,26.44116204,29.09649206,26.37802443,27.43677735,28.77601554,29.99541429,30.12062012,30.54633873,33.63165576,29.71706925,33.71456546,39.01090473,37.41281347,39.02267547,42.20953086,45.11918281,48.96900185,49.80789319,49.61004056,51.42473642,43.28883714,45.91100864,49.54653228,50.40794884,49.27415121,45.85511179,39.83328901,37.73501438,40.88935562,44.34250274,40.61844339
México,MEX,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,8.505521472,8.412485876,8.569105263,8.320141509,7.633067729,7.634249084,7.471019737,6.867740964,7.037929155,7.546477833,7.754617117,7.640408163,8.060176991,8.412011577,8.408666667,6.894454545,8.489832239,10.3190914,10.47097133,11.18916232,10.1426201,9.861568427,14.42686588,18.11503475,16.5671429,14.56631489,16.68217993,18.536567,20.09605615,19.1321993,18.70447105,16.43339003,15.25674444,12.28129765,13.38285838,24.14919339,26.00501497,24.33293034,24.59443277,24.63265005,25.40671694,22.66672117,22.55248987,24.36044069,25.84030395,26.23255038,27.32516189,27.52723589,27.70149583,27.15499933,29.69766477,31.03670714,32.26556776,31.30565295,31.87344131,34.52488584,37.04217108,37.65156846,39.25946125,38.83232383
Islas Marshall,MHL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3185561,23.30034819,25.66329075,24.70907397,22.11634593,28.69633065,25.3630398,27.37649368,30.15293173,31.30500484,32.68008949,25.68202862,26.43877295,28.80900482,28.5051452,37.45624048,50.69668753,54.95688854,51.24124036,49.90976747,44.62349864,36.54661186,39.17470324,40.44717505,
 Ingreso mediano,MIC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,9.275492962,9.161900006,8.27914466,9.153328586,8.726053084,8.524783688,8.656712253,8.242731459,8.246117101,8.140886567,8.529748676,8.73225726,9.219230296,10.89529664,12.95508823,11.49452724,11.65315411,11.70843111,11.22642466,12.60875563,13.16757022,12.82205363,13.79604374,13.90234751,14.32703723,13.6006829,12.60105776,14.88600033,16.26412234,16.6203708,17.08422647,16.96823511,21.83729199,19.99357567,20.37203922,20.88119731,20.81805651,22.01329003,22.74879871,23.86496482,26.45751647,25.23621616,26.4201044,28.14844196,30.21885193,31.49586854,32.24778051,31.24649398,30.97350991,25.63475025,27.40624734,28.06107268,27.35531007,26.43004695,25.5815816,24.35913993,23.39320057,24.12505746,25.57837317,24.62025983
Macedonia del Norte,MKD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.56785714,21.77572314,51.66390456,44.44503077,36.31168831,31.38393032,21.30484393,23.4909339,23.26672869,23.04185952,32.94684009,29.19890805,26.30084964,27.65636747,30.70416616,34.80760066,37.7914825,44.11661379,43.22446914,32.80554336,39.78975339,47.12421314,45.374253,43.39647453,47.66285529,48.73799991,50.66384216,55.14571934,60.37513881,62.29613311
Malí,MLI,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,11.36164061,10.22256998,11.20363207,12.46955562,13.41591101,10.0292728,10.18791935,12.72372531,9.661185014,11.00570802,12.75569507,11.59798482,11.99242118,14.80687435,13.29978495,14.25504314,15.92609488,19.06437243,17.01653806,14.49123888,15.56172645,14.58072076,15.81019386,15.65359181,16.21126857,15.62910335,15.85350477,19.44277535,19.56106766,18.87147761,23.82655929,21.25395252,20.25098892,22.47859046,26.31243707,28.08745381,25.76934039,23.67718471,22.98886934,28.4289451,24.15211115,25.14419,21.71331369,22.83717018,22.72617792,27.85634001,24.94054026,22.55548696,24.04370851,23.44291297,22.21409394,24.5223744,23.32308808
Malta,MLT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,44.18086497,45.51076101,46.5257294,57.89781773,74.64137007,73.69200872,75.41418013,76.92383443,73.55352878,79.3891826,80.93356614,72.53552575,61.59885765,59.805992,62.41845684,64.50003209,64.33491935,69.58023823,70.40500542,72.13422728,75.83362624,77.37196474,81.75957786,84.81218399,85.96184262,126.6704306,114.0982415,110.1659753,109.4236591,111.6840965,120.2491305,108.6449612,113.4022957,107.5222201,103.1273745,103.5795289,123.4016838,129.2443126,148.4950533,147.022003,150.9467412,160.5863392,163.1199717,155.9724344,149.8125151,154.6181556,151.0340366,150.7749945,142.7741623,143.8237665
Myanmar,MMR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538837892,0.470599713,0.285754172,0.207565072,0.186736794,0.17845543,0.157094763,0.138180683,0.116556167,0.102712751,19.58865187,0.099464913,11.49836108,19.63509832,20.09040216,22.97516723,25.94272972,28.35971336,30.38975072,
Oriente Medio y Norte de África (excluido altos ingresos),MNA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,20.7447259,21.04401594,16.23784393,17.90767804,18.59866546,17.75180718,18.40330462,18.33449134,17.51683617,18.21962672,20.43012068,22.45703918,22.00580729,28.53588959,39.86112028,34.38104022,32.77218807,30.45534517,26.55807049,30.98412821,27.53487577,23.6378007,23.1392183,20.82527677,19.21073866,17.48880585,11.5939277,15.00913233,15.60341223,17.90066027,20.24645524,20.55628068,19.57201029,22.87736685,23.55447127,22.04912633,21.62600952,27.18970467,24.94353519,27.95702364,31.4170745,29.00424727,32.62258198,34.70731152,35.33857717,38.49995863,38.84174569,38.06778054,38.56343753,30.78548691,32.21074447,32.66864815,32.20285745,31.76670549,28.32830873,24.55198471,23.4371886,27.95394965,33.24560291,29.95299397
Montenegro,MNE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81499185,38.42345438,35.35611713,30.6112462,42.02204718,43.54912468,40.56154301,43.00301064,39.51974845,34.33086631,37.04440512,42.34884361,43.67248294,41.34238974,40.1437048,42.11807213,40.60065571,41.0551905,42.87502171,43.69899329
Mongolia,MNG,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,23.87088358,26.25875747,26.60817108,29.17961256,26.72974898,30.17820861,30.80329714,28.44898842,22.48677567,18.27470168,54.06845984,28.93299325,59.33218994,44.63069351,40.54137213,35.52432564,52.66634508,47.84351451,50.15844062,53.99675147,50.31834099,50.72661598,52.35204953,60.78777492,58.76938379,59.44326508,59.61444843,54.01703592,50.27799933,46.67898258,52.55355505,43.5721512,38.89023748,52.24899869,45.64559477,50.20095542,59.79464133,58.47234962,60.10392907
Mariana,MNP,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.04361371,90.23405973,100.661157,95.8529689,83.73737374,66.84434968,51.97018104,39.24528302,41.92740926,43.24693042,50.59920107,52.94117647,53.37278107,54.13533835,72.24,69.51905059,53.81708239,
Mozambique,MOZ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.072068933,9.211364446,8.25395038,10.56067002,11.44819758,11.78684621,10.69650282,9.937969112,8.858590501,11.19619802,18.44275521,21.28972556,22.43038175,25.69703699,27.09534884,27.18692151,27.43493282,26.51624002,27.11882212,28.44395451,30.09825026,28.8839773,26.74393599,31.28403958,31.07817138,33.54531717,38.57905103,44.87000288,41.01132225
Mauritania,MRT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,11.36735871,11.52140396,19.97448235,34.51286462,33.4476296,34.08429037,32.98184357,30.12400624,30.78851038,32.35165175,31.8823343,38.22745995,37.12437735,38.2837833,30.47136939,30.0785687,25.984498,26.44952563,26.30592434,29.18941365,35.7238154,31.75878704,36.25549655,36.13663955,47.48932881,44.51222402,38.91269054,39.84740772,39.50173587,36.17996812,27.54063192,22.37196354,25.3609346,34.69962831,41.48646321,39.16341347,33.39205407,24.45916856,22.56918604,25.51711571,25.53699508,24.7736084,19.12477218,23.26925757,26.75324705,42.36410333,40.5231618,41.60285048,37.2457483,45.73934811,50.1828097,48.26135521,45.54859921,37.38920072,33.82163668,31.92978159,39.0969244,39.26922063,39.99784888
Mauricio,MUS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,50.76530612,48.80558618,43.22467242,42.67015707,51.1670691,44.72524243,47.15565032,46.64263888,48.66991643,53.52629679,60.50253807,64.56527124,64.72474985,64.20328184,64.95689655,62.30528898,59.30459751,58.24253937,56.72276003,58.65758769,63.58556981,61.46210553,65.68373842,63.80266457,61.09421485,67.98701949,61.60835003,56.0072568,53.32313145,59.02447636,58.44393593,55.86749787,51.07052144,47.67716859,51.23767279,52.44414738,53.79216527,48.41741475,48.84610087,47.86224698,44.25034214,42.45178816,40.96343734,38.51553235
Malawi,MWI,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,22.0790378,20.60946271,21.40672783,21.86353632,19.48238677,19.46308725,21.50537634,24.05322416,23.83749388,23.47629797,24.24617926,23.45191041,23.28725038,27.63736264,28.01733478,29.12969605,30.44117647,30,23.19220682,23.19259688,24.84329917,25.66555365,22.49518304,20.75156721,28.37062366,24.19147514,22.91070861,25.45252765,23.32220462,18.77991019,23.78207431,23.27158384,23.20622472,16.13030243,29.63282169,30.36848138,22.82575285,21.35650935,32.7701621,28.02228054,25.60365248,27.99122637,15.86063717,20.17045655,18.84824932,18.12115551,17.63383504,23.31144531,22.65675869,20.02865348,22.7870608,20.77716728,26.20340149,35.65977381,33.70156796,29.15651988,32.96691831,29.16284408,30.88283803,31.00801491
Malasia,MYS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,53.06853051,48.4713157,46.0421087,45.71837585,44.08208135,44.89502762,42.51272992,40.9649662,43.22707209,47.21875557,45.55752811,40.46314164,36.01265823,41.48373658,48.31131333,45.548988,51.8212569,50.14223871,49.05505992,56.01413062,57.5448338,52.33888185,50.87301714,51.52745443,54.2690132,54.90770621,56.29661703,62.89449343,66.41550287,71.37684947,74.4661197,77.82555283,75.98386005,78.92028758,89.15077688,94.08917037,91.57615121,93.289448,115.7437254,121.3113937,119.8097087,110.4024914,108.3053028,106.9434461,115.3733377,112.8989768,112.1854808,106.1682749,99.49957724,91.41679187,86.93029507,85.25544211,79.29991393,75.62904103,73.79349863,69.4486909,66.77544545,70.01174251,68.56958314,65.220627
América del Norte,NAC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,7.047365769,6.826553204,6.967549558,8.143312935,9.637141167,9.484814335,9.231015728,9.026869874,9.459609868,10.36160994,11.43948484,11.05657193,9.995718641,9.201307931,9.354384609,8.863658361,8.832545154,9.185485344,10.0938111,10.40928236,10.69863662,11.00225899,11.21348714,11.33416231,11.97964389,12.96016836,13.14919898,13.58276712,13.20632742,13.18511075,13.7478606,12.63297547,11.95187494,11.57993969,12.16602413,12.45895767,12.91470749,13.56394949,14.48215269,12.54969505,13.86664955,15.10944649,15.07107263,15.08381795,15.19928853,14.21052481,13.69484824,13.92669044,14.09917241,13.55583925
Namibia,NAM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,70.38813332,56.46820873,52.42342532,45.11291617,45.44259098,51.69066766,56.61298926,46.54470181,46.3253058,49.94072471,43.62583397,44.05937108,43.07524362,47.07790102,44.46766858,45.09705465,45.9095014,43.18970278,41.87344431,41.96832653,41.67385161,42.01112432,47.20505476,44.46262994,40.58866817,41.24434172,46.30216977,50.48233743,54.35426711,52.22816287,48.98101063,46.20350204,40.05871002,37.55660132,39.25414768,35.55666203,35.17382462,34.02558858,36.34457927,35.81001688
Nueva Caledonia,NCL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.48762379,16.90891998,13.71048336,13.11114971,13.59617687,15.56380927,15.34627819,16.4920122,11.99030623,13.08238566,,,,,,,,,,,,,,,,,,,,
Níger,NER,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,7.100410732,8.121235141,9.283574914,9.311149974,9.26666053,9.484851018,12.45271437,8.429535609,7.977598559,9.357655967,10.77238304,12.36783977,14.21370632,15.51476946,12.27056305,19.24652938,22.26365398,19.64259194,22.53064787,28.54114854,24.5842225,24.15582416,20.9705721,20.82492061,22.90532643,20.68595238,20.00042463,20.80292187,18.29988212,16.599715,15.06863497,12.01796005,11.78166434,10.90926339,13.1410319,14.53805246,15.29592446,13.53788818,13.97005496,12.65565559,14.3397037,13.45581352,11.91880805,13.2742281,14.25856961,14.41141601,13.87044262,13.06653855,13.1805096,14.97785062,16.1844146,15.28955544,16.10057707,16.9790336,15.94586293,13.62372715,11.88209542,12.81752103,11.28875624,11.01565151
Nigeria,NGA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,9.241530464,9.185128107,8.269140541,8.779167071,9.202128863,10.89344868,10.41382647,11.07732874,9.927321669,11.39106947,8.407074708,10.83428109,10.96812781,15.91792092,25.17853499,18.33875199,18.21581607,24.87241328,19.55260311,24.81613535,29.3751744,8.590083469,6.693706823,5.533547746,6.350780642,7.096822871,5.249090355,12.84765711,11.16914705,25.25077466,20.97477285,24.24686728,23.9747503,20.06653995,13.54924651,24.15581596,23.02469951,28.64975397,18.1440897,21.33433128,36.02326561,28.25095823,23.2397194,26.75138108,20.25380338,21.03395529,29.51613188,21.23633657,25.67007222,18.63034142,25.6606113,31.61694021,31.54658773,18.04990659,18.43512606,10.66630962,9.218109698,13.1715621,15.49688918,14.22092679
Nicaragua,NIC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,23.65297053,23.40189562,26.4315577,28.82429093,28.87396635,29.30051867,27.11517043,26.46189259,26.68486856,24.38595822,26.73240089,26.29968981,35.28925154,28.21031937,29.07488934,28.04275752,32.99472073,32.09133352,34.40969822,42.02458021,24.22880036,22.34416571,15.97882151,19.4003056,16.44303871,14.76619964,12.77631327,11.77068287,17.98087853,32.53701101,24.94835926,21.82198402,17.25122713,20.42792688,13.13987687,16.09508625,16.84735811,19.41954518,19.33444051,18.53027952,20.10816589,19.04191088,18.84713588,20.70499891,23.05985574,24.38213089,31.26719793,33.06389193,34.47041956,33.98146832,40.46660572,45.01713196,47.4691022,45.21432333,45.00831704,40.08346107,38.88197843,41.3388079,42.15056476,45.10674827
